zaehler,nr,bezeichnung,standard_status,bdew_status,standard_maximale_wiederholungen,bdew_maximale_wiederholungen,ebene,inhalt
0460,00073,QTY,M,M,1,1,3,Vorjahresverbrauch vom Lieferant
0500,,SG10,C,D,99,1,3,Lieferrichtung
0510,00074,CCI,M,M,1,1,3,Lieferrichtung
0500,,SG10,C,D,99,1,3,Zugeordnete Marktpartner
0510,00075,CCI,M,M,1,1,3,Zugeordnete Marktpartner
0520,00076,CAV,C,D,99,1,4,Netzbetreiber
0520,00077,CAV,C,D,99,1,4,Lieferant
0520,00078,CAV,C,D,99,1,4,Übertragungsnetzbetreiber
0520,00079,CAV,C,D,99,1,4,Messstellenbetreiber
0500,,SG10,C,D,99,1,3,Regelzone
0510,00080,CCI,M,M,1,1,3,Regelzone
0500,,SG10,C,D,99,5,3,Bilanzkreis
0510,00081,CCI,M,M,1,1,3,Bilanzkreis
0520,00082,CAV,C,D,99,1,4,Angabe der Priorisierung für GeLi Gas
0500,,SG10,C,D,99,1,3,Bilanzierungsgebiet
0510,00083,CCI,M,M,1,1,3,Bilanzierungsgebiet
0500,,SG10,C,D,99,2,3,Marktgebiet
0510,00084,CCI,M,M,1,1,3,Marktgebiet
0500,,SG10,C,D,99,1,3,"Verbrauchsaufteilung für temperaturabhängige
Marktlokation"
0510,00085,CCI,M,M,1,1,3,"Verbrauchsaufteilung für temperaturabhängige
Marktlokation"
0520,00086,CAV,C,R,99,1,4,"Verbrauchsaufteilung für temperaturabhängige
Marktlokation"
0500,,SG10,C,D,99,2,3,Zeitreihentyp
0510,00087,CCI,M,M,1,1,3,Zeitreihentyp
0520,00088,CAV,C,R,99,1,4,Zeitreihentyp
0500,,SG10,C,D,99,1,3,Spannungsebene der Marktlokation
0510,00089,CCI,M,M,1,1,3,Spannungsebene der Marktlokation
0520,00090,CAV,C,R,99,1,4,Spannungsebene der Marktlokation
0520,00091,CAV,C,D,99,1,4,Umspannung der Marktlokation
0500,,SG10,C,D,99,1,3,Druckebene der Marktlokation
0510,00092,CCI,M,M,1,1,3,Druckebene der Marktlokation
0520,00093,CAV,C,R,99,1,4,Druckebene der Marktlokation
0500,,SG10,C,D,99,1,3,Messtechnische Einordnung der Marktlokation
0510,00094,CCI,M,M,1,1,3,Messtechnische Einordnung der Marktlokation
0520,00095,CAV,C,R,99,1,4,Messtechnische Einordnung der Marktlokation
0500,,SG10,C,D,99,1,3,Aggregationsverantwortung in MaBiS
0510,00096,CCI,M,M,1,1,3,Aggregationsverantwortung in MaBiS
0500,,SG10,C,D,99,1,3,"Bereits ausgetauschte Aggregationsverantwortung in
MaBiS"
0510,00097,CCI,M,M,1,1,3,"Bereits ausgetauschte Aggregationsverantwortung in
MaBiS"
0500,,SG10,C,D,99,1,3,Prognosegrundlage der Marktlokation
0510,00098,CCI,M,M,1,1,3,Prognosegrundlage der Marktlokation
0520,00099,CAV,C,D,99,2,4,Details der Prognosegrundlage
0500,,SG10,C,D,99,1,3,"Bereits ausgetauschte Prognosegrundlage der
Marktlokation"
0510,00100,CCI,M,M,1,1,3,"Bereits ausgetauschte Prognosegrundlage der
Marktlokation"
0520,00101,CAV,C,D,99,2,4,"Bereits ausgetauschte Prognosegrundlage der
Marktlokation"
0500,,SG10,C,D,99,1,3,Wahlrecht der Prognosegrundlage der Marktlokation
0510,00102,CCI,M,M,1,1,3,Wahlrecht der Prognosegrundlage der Marktlokation
0520,00103,CAV,C,R,99,1,4,Wahlrecht der Prognosegrundlage der Marktlokation
0520,00104,CAV,C,D,99,4,4,"Grund für nicht vorhandenes Wahlrecht der
Prognosegrundlage der Marktlokation"
0500,,SG10,C,D,99,1,3,Art der erzeugenden Marktlokation
0510,00105,CCI,M,M,1,1,3,Art der erzeugenden Marktlokation
0520,00106,CAV,C,R,99,1,4,Art der erzeugenden Marktlokation 
0500,,SG10,C,D,99,1,3,Gruppenzuordnung (nach EnWG) 
0510,00107,CCI,M,M,1,1,3,Gruppenzuordnung (nach EnWG) 
0500,,SG10,C,D,99,1,3,Fallgruppenzuordnung
0510,00108,CCI,M,M,1,1,3,Fallgruppenzuordnung
0500,,SG10,C,D,99,1,3,Netznutzung
0510,00109,CCI,M,M,1,1,3,Netznutzung
0520,00110,CAV,C,R,99,1,4,Netznutzungsvertrag
0520,00111,CAV,C,D,99,1,4,Zahlung der Netznutzung
0520,00112,CAV,C,D,99,1,4,Netznutzungsabrechnungsvariante
0520,00113,CAV,C,D,99,1,4,Grundlage der Lieferscheinprüfung
0520,00114,CAV,C,D,99,1,4,"Singulär genutzte Betriebsmittel in der
Netznutzungsabrechnung"
0500,,SG10,C,D,99,1,3,Empfänger der Vergütung zur Einspeisung
0510,00115,CCI,M,M,1,1,3,Empfänger der Vergütung zur Einspeisung
0520,00116,CAV,C,R,99,1,4,Empfänger der Vergütung zur Einspeisung
0500,,SG10,C,D,99,1,3,Status der erzeugenden Marktlokation
0510,00117,CCI,M,M,1,1,3,Status der erzeugenden Marktlokation
0500,,SG10,C,D,99,1,3,Land der Förderung
0510,00118,CCI,M,M,1,1,3,Land der Förderung
0500,,SG10,C,D,99,1,3,Status der Fernsteuerbarkeit
0510,00119,CCI,M,M,1,1,3,Status der Fernsteuerbarkeit
0500,,SG10,C,D,99,1,3,Versorgungsart der Marktlokation
0510,00120,CCI,M,M,1,1,3,Versorgungsart der Marktlokation
0500,,SG10,C,D,99,1,3,Betriebszustand der Marktlokation
0510,00121,CCI,M,M,1,1,3,Betriebszustand der Marktlokation
0410,,SG8,C,D,99999,1,2,Daten der Marktlokation der beteiligten Marktrolle
0420,00122,SEQ,M,M,1,1,2,Daten der Marktlokation der beteiligten Marktrolle
0430,00123,RFF,C,R,9,1,3,Referenz auf die ID der Marktlokation
0450,,SG9,C,D,99,1,3,"Arbeit / Leistung für tagesparameterabhängige
Marktlokation"
0460,00124,QTY,M,M,1,1,3,"Arbeit / Leistung für tagesparameterabhängige
Marktlokation"
0450,,SG9,C,D,99,1,3,Veranschlagte Jahresmenge gesamt
0460,00125,QTY,M,M,1,1,3,Veranschlagte Jahresmenge gesamt
0450,,SG9,C,D,99,1,3,Tatsächlich bilanzierte Energiemenge
0460,00126,QTY,M,M,1,1,3,Tatsächlich bilanzierte Energiemenge
0500,,SG10,C,D,99,1,3,Regelzone
0510,00127,CCI,M,M,1,1,3,Regelzone
0500,,SG10,C,D,99,1,3,Bilanzkreis
0510,00128,CCI,M,M,1,1,3,Bilanzkreis
0500,,SG10,C,D,99,1,3,Bilanzierungsgebiet
0510,00129,CCI,M,M,1,1,3,Bilanzierungsgebiet
0500,,SG10,C,D,99,2,3,Zeitreihentyp
0510,00130,CCI,M,M,1,1,3,Zeitreihentyp
0520,00131,CAV,C,R,99,1,4,Zeitreihentyp
0500,,SG10,C,D,99,1,3,Spannungsebene der Marktlokation
0510,00132,CCI,M,M,1,1,3,Spannungsebene der Marktlokation
0520,00133,CAV,C,R,99,1,4,Spannungsebene der Marktlokation
0520,00134,CAV,C,D,99,1,4,Umspannung der Marktlokation
0500,,SG10,C,D,99,1,3,Aggregationsverantwortung in MaBiS
0510,00135,CCI,M,M,1,1,3,Aggregationsverantwortung in MaBiS
0500,,SG10,C,D,99,1,3,Prognosegrundlage der Marktlokation
0510,00136,CCI,M,M,1,1,3,Prognosegrundlage der Marktlokation
0520,00137,CAV,C,D,99,2,4,Details der Prognosegrundlage
0410,,SG8,C,D,99999,99999,2,Netznutzungsabrechnungsdaten der Marktlokation
0420,00138,SEQ,M,M,1,1,2,Netznutzungsabrechnungsdaten der Marktlokation
0440,00139,PIA,C,D,9,1,3,Gruppenartikel-ID / Artikel-ID
0450,,SG9,C,D,99,1,3,"Anzahl in der NNA abzurechenden Positionen der
Gruppenartikel-ID / Artikel-ID"
0460,00140,QTY,M,M,1,1,3,"Anzahl in der NNA abzurechenden Positionen der
Gruppenartikel-ID / Artikel-ID"
0450,,SG9,C,R,99,1,3,Gemeinderabatt
0460,00141,QTY,M,M,1,1,3,Gemeinderabatt
0450,,SG9,C,R,99,1,3,Zuschlag oder Abschlag
0460,00142,QTY,M,M,1,1,3,Zuschlag oder Abschlag
0450,,SG9,C,D,99,1,3,Daten der Singulär genutzten Betriebsmittel
0460,00143,QTY,M,M,1,1,3,Menge der Singulär genutzten Betriebsmittel
0500,,SG10,C,D,99,1,3,Preisangabe für Singulär genutzte Betriebsmittel
0510,00144,CCI,M,M,1,1,3,Preisangabe für Singulär genutzte Betriebsmittel
0410,,SG8,C,D,99999,1,2,Weitere Abrechnungsdaten der Marktlokation
0420,00145,SEQ,M,M,1,1,2,Weitere Abrechnungsdaten der Marktlokation
0440,00146,PIA,C,D,9,1,3,Artikel-ID
0500,,SG10,C,D,99,1,3,Abrechnung Blindarbeit
0510,00147,CCI,M,M,1,1,3,Abrechnung Blindarbeit
0520,00148,CAV,C,D,99,1,4,Zahler der Blindarbeit
0500,,SG10,C,D,99,1,3,Zahlung der Blindarbeit durch Lieferanten
0510,00149,CCI,M,M,1,1,3,Zahlung der Blindarbeit durch Lieferanten
0410,,SG8,C,D,99999,99999,2,Erforderliches Messprodukt der Marktlokation
0420,00150,SEQ,M,M,1,1,2,Erforderliches Messprodukt der Marktlokation
0430,00151,RFF,C,R,9,1,3,Referenz auf die ID der Marktlokation
0440,00152,PIA,C,R,9,1,3,Erforderliches Messprodukt der Marktlokation
0500,,SG10,C,D,99,1,3,Zugeordnete Zählzeit
0510,00153,CCI,M,M,1,1,3,Zugeordnete Zählzeit
0500,,SG10,C,R,99,1,3,Messprodukt für Netzbetreiber relevant
0510,00154,CCI,M,M,1,1,3,Messprodukt für Netzbetreiber relevant
0520,00155,CAV,C,R,99,2,4,Verwendungszweck des Wertes
0500,,SG10,C,R,99,1,3,Messprodukt für Lieferant relevant
0510,00156,CCI,M,M,1,1,3,Messprodukt für Lieferant relevant
0520,00157,CAV,C,R,99,3,4,Verwendungszweck des Wertes
0500,,SG10,C,D,99,1,3,Messprodukt für Übertragungsnetzbetreiber relevant
0510,00158,CCI,M,M,1,1,3,Messprodukt für Übertragungsnetzbetreiber relevant
0520,00159,CAV,C,R,99,2,4,Verwendungszweck des Wertes
0410,,SG8,C,D,99999,99999,2,OBIS-Daten der Marktlokation
0420,00160,SEQ,M,M,1,1,2,OBIS-Daten der Marktlokation
0430,00161,RFF,C,D,9,1,3,Referenz auf die ID der Marktlokation
0440,00162,PIA,C,R,9,1,3,OBIS-Kennzahl der Marktlokation
0500,,SG10,C,D,99,1,3,Wertegranularität
0510,00163,CCI,M,M,1,1,3,Wertegranularität
0520,00164,CAV,C,R,99,1,4,Wertegranularität
0500,,SG10,C,D,99,1,3,Zugeordnete Zählzeitendefnition
0510,00165,CCI,M,M,1,1,3,Zugeordnete Zählzeit
0500,,SG10,C,D,99,1,3,Zugeordnete Zählzeitregister 
0510,00166,CCI,M,M,1,1,3,Zugeordnete Zählzeitregister 
0500,,SG10,C,D,99,1,3,OBIS Daten für Netzbetreiber relevant
0510,00167,CCI,M,M,1,1,3,OBIS Daten für Netzbetreiber relevant
0520,00168,CAV,C,R,99,2,4,Verwendungszweck der Werte
0500,,SG10,C,D,99,1,3,OBIS Daten für Lieferant relevant
0510,00169,CCI,M,M,1,1,3,OBIS Daten für Lieferant relevant
0520,00170,CAV,C,R,99,3,4,Verwendungszweck der Werte
0500,,SG10,C,D,99,1,3,OBIS Daten für Übertragungsnetzbetreiber relevant
0510,00171,CCI,M,M,1,1,3,OBIS Daten für Übertragungsnetzbetreiber relevant
0520,00172,CAV,C,R,99,2,4,Verwendungszweck der Werte
0500,,SG10,C,D,99,1,3,Schwachlastfähigkeit
0510,00173,CCI,M,M,1,1,3,Schwachlastfähigkeit
0410,,SG8,C,D,99999,99999,2,"Verbrauchsart und Nutzung der OBIS-Kennzahl der
Marktlokation"
0420,00174,SEQ,M,M,1,1,2,"Verbrauchsart und Nutzung der OBIS-Kennzahl der
Marktlokation"
0430,00175,RFF,C,R,9,9,3,Referenz auf die OBIS-Kennzahl der Marktlokation
0500,,SG10,C,R,99,1,3,Verbrauchsart und Nutzung der OBIS-Kennzahl
0510,00176,CCI,M,M,1,1,3,"Verbrauchsart und Nutzung an der OBIS-Kennzahl der
Marktlokation"
0520,00177,CAV,C,R,99,5,4,Verbrauchsart
0520,00178,CAV,C,R,99,1,4,Unterbrechbarkeit
0520,00179,CAV,C,D,99,1,4,Wärmenutzung
0520,00180,CAV,C,D,99,1,4,Art der E-Mobilität
0410,,SG8,C,D,99999,99999,2,OBIS-Daten der Marktlokation der beteiligten Marktrolle
0420,00181,SEQ,M,M,1,1,2,OBIS-Daten der Marktlokation der beteiligten Marktrolle
0440,00182,PIA,C,R,9,1,3,OBIS-Kennzahl der Marktlokation
0500,,SG10,C,D,99,1,3,Verwendungszweck der Werte
0510,00183,CCI,M,M,1,1,3,Verwendungszweck der Werte
0520,00184,CAV,C,R,99,1,4,Verwendungszweck der Werte
0410,,SG8,C,D,99999,1,2,Produkt-Daten der Marktlokation des NB
0420,00185,SEQ,M,M,1,1,2,Produkt-Daten der Marktlokation des NB
0440,00186,PIA,C,D,9,1,3,Produktidentifikation der Marktlokation
0410,,SG8,C,D,99999,99999,2,Konzessionsabgabedaten
0420,00187,SEQ,M,M,1,1,2,Konzessionsabgabedaten
0430,00188,RFF,C,D,9,1,3,Referenz auf die OBIS-Kennzahl der Marktlokation
0500,,SG10,C,D,99,1,3,Konzessionsabgabe
0510,00189,CCI,M,M,1,1,3,Zuordnung Konzessionsabgabe
0520,00190,CAV,C,R,99,1,4,Konzessionsabgabe
0410,,SG8,C,D,99999,99999,2,Steuer-/Abgabeninformation
0420,00191,SEQ,M,M,1,1,2,Steuer-/Abgabeninformation
0430,00192,RFF,C,D,9,1,3,Referenz auf die OBIS-Kennzahl der Marktlokation
0500,,SG10,C,D,99,1,3,Steuer-/Abgabeninformation
0510,00193,CCI,M,M,1,1,3,Steuern-/Abgabenbefreiung
0410,,SG8,C,D,99999,1,2,Gemeinderabatt
0420,00194,SEQ,M,M,1,1,2,Gemeinderabatt
0450,,SG9,C,M,99,1,3,Gemeinderabatt
0460,00195,QTY,M,M,1,1,3,Gemeinderabatt
0410,,SG8,C,D,99999,99999,2,Daten der Tranche
0420,00196,SEQ,M,M,1,1,2,Daten der Tranche
0430,00197,RFF,C,D,9,1,3,Referenz auf die ID der Tranche
0430,00198,RFF,C,D,9,1,3,Referenz auf die Marktlokation der Tranche 
0450,,SG9,C,D,99,1,3,Tatsächlich bilanzierte Energiemenge
0460,00199,QTY,M,M,1,1,3,Tatsächlich bilanzierte Energiemenge
0450,,SG9,C,D,99,1,3,Tranchengröße
0460,00200,QTY,M,M,1,1,3,"Prozentualer Anteil der Tranche an der erzeugenden
Marktlokation"
0500,,SG10,C,D,99,1,3,Zugeordnete Marktpartner
0510,00201,CCI,M,M,1,1,3,Zugeordnete Marktpartner
0520,00202,CAV,C,R,99,1,4,Lieferant
0500,,SG10,C,D,99,1,3,Bilanzkreis
0510,00203,CCI,M,M,1,1,3,Bilanzkreis
0500,,SG10,C,D,99,1,3,Empfänger der Vergütung zur Einspeisung
0510,00204,CCI,M,M,1,1,3,Empfänger der Vergütung zur Einspeisung
0520,00205,CAV,C,R,99,1,4,Empfänger der Vergütung zur Einspeisung
0500,,SG10,C,D,99,1,3,Basis zur Bildung der Tranchengröße
0510,00206,CCI,M,M,1,1,3,Basis zur Bildung der Tranchengröße
0410,,SG8,C,D,99999,99999,2,Daten der Tranche der beteiligten Marktrolle
0420,00207,SEQ,M,M,1,1,2,Daten der Tranche der beteiligten Marktrolle
0500,,SG10,C,R,99,1,3,Bilanzkreis
0510,00208,CCI,M,M,1,1,3,Bilanzkreis
0410,,SG8,C,D,99999,99999,2,Erforderliches Messprodukt der Tranche
0420,00209,SEQ,M,M,1,1,2,Erforderliches Messprodukt der Tranche
0430,00210,RFF,C,R,9,1,3,Referenz auf die ID der Tranche
0440,00211,PIA,C,R,9,1,3,Erforderliches Messprodukt der Tranche
0500,,SG10,C,R,99,1,3,Messprodukt für Netzbetreiber relevant
0510,00212,CCI,M,M,1,1,3,Werte für Netzbetreiber relevant
0520,00213,CAV,C,R,99,2,4,Verwendungszweck der Werte
0500,,SG10,C,R,99,1,3,Messprodukt für Lieferant relevant
0510,00214,CCI,M,M,1,1,3,Werte für Lieferant relevant
0520,00215,CAV,C,R,99,2,4,Verwendungszweck der Werte
0500,,SG10,C,R,99,1,3,Messprodukt für Übertragungsnetzbetreiber relevant
0510,00216,CCI,M,M,1,1,3,Werte für Übertragungsnetzbetreiber relevant
0520,00217,CAV,C,R,99,2,4,Verwendungszweck der Werte
0410,,SG8,C,D,99999,99999,2,OBIS-Daten der Tranche
0420,00218,SEQ,M,M,1,1,2,OBIS-Daten der Tranche
0430,00219,RFF,C,D,9,1,3,Referenz auf die ID einer Tranche
0440,00220,PIA,C,R,9,1,3,OBIS-Kennzahl der Tranche
0500,,SG10,C,D,99,1,3,OBIS Daten für Netzbetreiber relevant
0510,00221,CCI,M,M,1,1,3,OBIS Daten für Netzbetreiber relevant
0520,00222,CAV,C,R,99,2,4,Verwendungszweck der Werte
0500,,SG10,C,D,99,1,3,OBIS Daten für Lieferant relevant
0510,00223,CCI,M,M,1,1,3,OBIS Daten für Lieferant relevant
0520,00224,CAV,C,R,99,2,4,Verwendungszweck der Werte
0500,,SG10,C,D,99,1,3,OBIS Daten für Übertragungsnetzbetreiber relevant
0510,00225,CCI,M,M,1,1,3,OBIS Daten für Übertragungsnetzbetreiber relevant
0520,00226,CAV,C,R,99,2,4,Verwendungszweck der Werte
0410,,SG8,C,D,99999,99999,2,OBIS-Daten der Tranche der beteiligten Marktrolle
0420,00227,SEQ,M,M,1,1,2,OBIS-Daten der Tranche der beteiligten Marktrolle
0440,00228,PIA,C,R,9,1,3,OBIS-Kennzahl der Tranche
0500,,SG10,C,D,99,1,3,Verwendungszweck der Werte
0510,00229,CCI,M,M,1,1,3,Verwendungszweck der Werte
0520,00230,CAV,C,R,99,1,4,Verwendungszweck der Werte
0410,,SG8,C,D,99999,99999,2,Daten der Messlokation
0420,00231,SEQ,M,M,1,1,2,Daten der Messlokation
0430,00232,RFF,C,D,9,1,3,Referenz auf die ID der Messlokation
0430,00233,RFF,C,D,9,9,3,"Referenz auf die der Messlokation zugeordneten
Marktlokation "
0430,00234,RFF,C,D,9,1,3,Abrechnung des Messstellenbetriebs über NNE für kME
0500,,SG10,C,D,99,1,3,Zugeordnete Marktpartner
0510,00235,CCI,M,M,1,1,3,Zugeordnete Marktpartner
0520,00236,CAV,C,D,99,1,4,Messstellenbetreiber
0520,00237,CAV,C,D,99,1,4,Grundzuständiger Messstellenbetreiber
0520,00238,CAV,C,D,99,1,4,Messstellenbetreiber Alt
0500,,SG10,C,D,99,1,3,Spannungsebene der Messlokation
0510,00239,CCI,M,M,1,1,3,Spannungsebene der Messlokation
0520,00240,CAV,C,R,99,1,4,Spannungsebene der Messlokation
0500,,SG10,C,D,99,1,3,Gasqualität
0510,00241,CCI,M,M,1,1,3,Gasqualität
0520,00242,CAV,C,R,99,1,4,Gasqualität
0500,,SG10,C,D,99,1,3,Verwendungsumfang
0510,00243,CCI,M,M,1,1,3,Verwendungsumfang
0500,,SG10,C,D,99,1,3,Betriebszustand der Messlokation
0510,00244,CCI,M,M,1,1,3,Betriebszustand der Messlokation
0410,,SG8,C,D,99999,99999,2,Erforderliches Messprodukt der Messlokation
0420,00245,SEQ,M,M,1,1,2,Erforderliches Messprodukt der Messlokation
0430,00246,RFF,C,R,9,1,3,Referenz auf die ID einer Messlokation
0430,00247,RFF,C,D,9,9,3,Referenz auf die ID einer Marktlokation
0440,00248,PIA,C,R,9,1,3,Erforderliches Messprodukt der Messlokation
0500,,SG10,C,R,99,1,3,Weitere Beschreibung erforderliches Messprodukt
0510,00249,CCI,M,M,1,1,3,Weitere Beschreibung erforderliches Messprodukt
0520,00250,CAV,C,R,99,1,4,Notwendigkeit einer zweiten Messung
0520,00251,CAV,C,R,99,1,4,"Werteübermittlung an den NB aufgrund weiterem
Verwendungszweck"
0500,,SG10,C,D,99,1,3,Zugeordnete Zählzeit
0510,00252,CCI,M,M,1,1,3,Zugeordnete Zählzeit
0410,,SG8,C,D,99999,99999,2,Zähleinrichtungsdaten
0420,00253,SEQ,M,M,1,1,2,Zähleinrichtungsdaten
0430,00254,RFF,C,D,9,1,3,Referenz auf die ID einer Messlokation
0430,00255,RFF,C,D,9,1,3,Referenz auf das Smartmeter-Gateway
0500,,SG10,C,D,99,1,3,Zähleinrichtung
0510,00256,CCI,M,M,1,1,3,Zählertyp
0520,00257,CAV,C,D,99,1,4,Zählertyp
0520,00258,CAV,C,D,99,1,4,Zählergröße (Gas)
