zaehler,nr,bezeichnung,standard_status,bdew_status,standard_maximale_wiederholungen,bdew_maximale_wiederholungen,ebene,inhalt
0430,00074,RFF,C,R,9,1,3,"Referenz auf die ID der Netzlokation / Marktlokation /
Messlokation / Technischen Ressource"
0430,00075,RFF,C,R,9,1,3,"Referenz auf den Objektcode in der
Lokationsbündelstruktur"
0430,00076,RFF,C,D,9,9,3,"Referenz auf die ID der vorgelagerten Netzlokation /
Messlokation "
0430,00077,RFF,C,D,9,2,3,"Referenz auf die der Technischen Ressource
zugeordneten Marktlokation "
0410,,SG8,C,D,99999,99999,2,Daten der Netzlokation
0420,00078,SEQ,M,M,1,1,2,Daten der Netzlokation
0430,00079,RFF,C,R,9,1,3,Referenz auf die ID der Netzlokation
0500,,SG10,C,D,99,1,3,Steuerkanal
0510,00080,CCI,M,M,1,1,3,Steuerkanal
0500,,SG10,C,D,99,1,3,Zugeordnete Marktpartner
0510,00081,CCI,M,M,1,1,3,Zugeordnete Marktpartner
0520,00082,CAV,C,R,99,1,4,Messstellenbetreiber
0410,,SG8,C,D,99999,1,2,Abrechnungsdaten der Netzlokation
0420,00083,SEQ,M,M,1,1,2,Abrechnungsdaten der Netzlokation
0440,00084,PIA,C,D,9,1,3,Artikel-ID
0500,,SG10,C,D,99,1,3,Abrechnung Blindarbeit
0510,00085,CCI,M,M,1,1,3,Abrechnung Blindarbeit
0520,00086,CAV,C,D,99,1,4,Zahler der Blindarbeit
0500,,SG10,C,D,99,1,3,Zahlung der Blindarbeit durch Lieferanten
0510,00087,CCI,M,M,1,1,3,Zahlung der Blindarbeit durch Lieferanten
0410,,SG8,C,D,99999,99999,2,OBIS-Daten der Netzlokation
0420,00088,SEQ,M,M,1,1,2,OBIS-Daten der Netzlokation
0430,00089,RFF,C,R,9,1,3,Referenz auf die ID der Netzlokation
0440,00090,PIA,C,R,9,1,3,OBIS-Kennzahl der Netzlokation
0500,,SG10,C,D,99,1,3,Produkt-Daten für Netzbetreiber relevant
0510,00091,CCI,M,M,1,1,3,Produkt-Daten für Netzbetreiber relevant
0520,00092,CAV,C,R,99,1,4,Verwendungszweck der Werte
0500,,SG10,C,D,99,1,3,Produkt-Daten für Lieferant relevant
0510,00093,CCI,M,M,1,1,3,Produkt-Daten für Lieferant relevant
0520,00094,CAV,C,R,99,2,4,Verwendungszweck der Werte
0410,,SG8,C,D,99999,99999,2,Produkt-Daten der Netzlokation
0420,00095,SEQ,M,M,1,1,2,Produkt-Daten der Netzlokation
0430,00096,RFF,C,R,9,1,3,Referenz auf die ID der Netzlokation
0440,00097,PIA,C,D,9,1,3,Produkt-Daten der Netzlokation
0500,,SG10,C,D,99,1,3,Details zum Produkt der Netzlokation
0510,00098,CCI,M,M,1,1,3,Details zum Produkt der Netzlokation
0500,,SG10,C,R,99,1,3,Zugeordnete Leistungskurvendefinition
0510,00099,CCI,M,M,1,1,3,Zugeordnete Leistungskurvendefinition
0500,,SG10,C,R,99,1,3,Auftraggebender Marktpartner
0510,00100,CCI,M,M,1,1,3,Auftraggebender Marktpartner
0520,00101,CAV,C,D,99,1,4,Auftraggebender Marktpartner
0500,,SG10,C,D,99,2,3,Produkt-Daten für Marktrolle relevant
0510,00102,CCI,M,M,1,1,3,Produkt-Daten für Marktrolle relevant
0410,,SG8,C,D,99999,99999,2,Daten der Marktlokation
0420,00103,SEQ,M,M,1,1,2,Daten der Marktlokation
0430,00104,RFF,C,D,9,1,3,Referenz auf die ID der Marktlokation
0450,,SG9,C,D,99,1,3,"Arbeit / Leistung für tagesparameterabhängige
Marktlokation"
0460,00105,QTY,M,M,1,1,3,"Arbeit / Leistung für tagesparameterabhängige
Marktlokation"
0450,,SG9,C,D,99,1,3,Veranschlagte Jahresmenge gesamt
0460,00106,QTY,M,M,1,1,3,Veranschlagte Jahresmenge gesamt
0450,,SG9,C,D,99,1,3,Tatsächlich bilanzierte Energiemenge
0460,00107,QTY,M,M,1,1,3,Tatsächlich bilanzierte Energiemenge
0450,,SG9,C,D,99,1,3,Tatsächlich bilanzierte Ausfallarbeit
0460,00108,QTY,M,M,1,1,3,Tatsächlich bilanzierte Ausfallarbeit
0450,,SG9,C,D,99,1,3,Vorjahresverbrauch vom Lieferant
0460,00109,QTY,M,M,1,1,3,Vorjahresverbrauch vom Lieferant
0500,,SG10,C,D,99,1,3,Lieferrichtung
0510,00110,CCI,M,M,1,1,3,Lieferrichtung
0500,,SG10,C,D,99,1,3,Zugeordnete Marktpartner
0510,00111,CCI,M,M,1,1,3,Zugeordnete Marktpartner
0520,00112,CAV,C,D,99,1,4,Netzbetreiber
0520,00113,CAV,C,D,99,1,4,Lieferant
0520,00114,CAV,C,D,99,1,4,Übertragungsnetzbetreiber
0520,00115,CAV,C,D,99,1,4,Messstellenbetreiber
0500,,SG10,C,D,99,1,3,Regelzone
0510,00116,CCI,M,M,1,1,3,Regelzone
0500,,SG10,C,D,99,1,3,Bilanzkreis
0510,00117,CCI,M,M,1,1,3,Bilanzkreis
0500,,SG10,C,D,99,1,3,Bilanzierungsgebiet
0510,00118,CCI,M,M,1,1,3,Bilanzierungsgebiet
0500,,SG10,C,D,99,1,3,"Verbrauchsaufteilung für temperaturabhängige
Marktlokation"
0510,00119,CCI,M,M,1,1,3,"Verbrauchsaufteilung für temperaturabhängige
Marktlokation"
0520,00120,CAV,C,R,99,1,4,"Verbrauchsaufteilung für temperaturabhängige
Marktlokation"
0500,,SG10,C,D,99,2,3,Zeitreihentyp
0510,00121,CCI,M,M,1,1,3,Zeitreihentyp
0520,00122,CAV,C,R,99,1,4,Zeitreihentyp
0500,,SG10,C,D,99,1,3,Spannungsebene der Marktlokation
0510,00123,CCI,M,M,1,1,3,Spannungsebene der Marktlokation
0520,00124,CAV,C,R,99,1,4,Spannungsebene der Marktlokation
0520,00125,CAV,C,D,99,1,4,Umspannung der Marktlokation
0500,,SG10,C,D,99,1,3,Messtechnische Einordnung der Marktlokation
0510,00126,CCI,M,M,1,1,3,Messtechnische Einordnung der Marktlokation
0520,00127,CAV,C,R,99,1,4,Messtechnische Einordnung der Marktlokation
0500,,SG10,C,D,99,1,3,Aggregationsverantwortung in MaBiS
0510,00128,CCI,M,M,1,1,3,Aggregationsverantwortung in MaBiS
0500,,SG10,C,D,99,1,3,"Bereits ausgetauschte Aggregationsverantwortung in
MaBiS"
0510,00129,CCI,M,M,1,1,3,"Bereits ausgetauschte Aggregationsverantwortung in
MaBiS"
0500,,SG10,C,D,99,1,3,Prognosegrundlage der Marktlokation
0510,00130,CCI,M,M,1,1,3,Prognosegrundlage der Marktlokation
0520,00131,CAV,C,D,99,2,4,Details der Prognosegrundlage
0500,,SG10,C,D,99,1,3,"Bereits ausgetauschte Prognosegrundlage der
Marktlokation"
0510,00132,CCI,M,M,1,1,3,"Bereits ausgetauschte Prognosegrundlage der
Marktlokation"
0520,00133,CAV,C,D,99,2,4,"Bereits ausgetauschte Prognosegrundlage der
Marktlokation"
0500,,SG10,C,D,99,1,3,Wahlrecht der Prognosegrundlage der Marktlokation
0510,00134,CCI,M,M,1,1,3,Wahlrecht der Prognosegrundlage der Marktlokation
0520,00135,CAV,C,R,99,1,4,Wahlrecht der Prognosegrundlage der Marktlokation
0520,00136,CAV,C,D,99,4,4,"Grund für nicht vorhandenes Wahlrecht der
Prognosegrundlage der Marktlokation"
0500,,SG10,C,D,99,1,3,Art der erzeugenden Marktlokation
0510,00137,CCI,M,M,1,1,3,Art der erzeugenden Marktlokation
0520,00138,CAV,C,R,99,1,4,Art der erzeugenden Marktlokation 
0500,,SG10,C,D,99,1,3,Gruppenzuordnung (nach EnWG) 
0510,00139,CCI,M,M,1,1,3,Gruppenzuordnung (nach EnWG) 
0500,,SG10,C,D,99,1,3,Netznutzung
0510,00140,CCI,M,M,1,1,3,Netznutzung
0520,00141,CAV,C,R,99,1,4,Netznutzungsvertrag
0520,00142,CAV,C,D,99,1,4,Zahlung der Netznutzung
0520,00143,CAV,C,D,99,1,4,Netznutzungsabrechnungsvariante
0520,00144,CAV,C,D,99,1,4,Grundlage der Lieferscheinprüfung
0520,00145,CAV,C,D,99,1,4,"Singulär genutzte Betriebsmittel in der
Netznutzungsabrechnung"
0500,,SG10,C,D,99,1,3,Empfänger der Vergütung zur Einspeisung
0510,00146,CCI,M,M,1,1,3,Empfänger der Vergütung zur Einspeisung
0520,00147,CAV,C,R,99,1,4,Empfänger der Vergütung zur Einspeisung
0500,,SG10,C,D,99,1,3,Status der erzeugenden Marktlokation
0510,00148,CCI,M,M,1,1,3,Status der erzeugenden Marktlokation
0500,,SG10,C,D,99,1,3,Land der Förderung
0510,00149,CCI,M,M,1,1,3,Land der Förderung
0500,,SG10,C,D,99,1,3,Status der Fernsteuerbarkeit
0510,00150,CCI,M,M,1,1,3,Status der Fernsteuerbarkeit
0500,,SG10,C,D,99,1,3,Versorgungsart der Marktlokation
0510,00151,CCI,M,M,1,1,3,Versorgungsart der Marktlokation
0500,,SG10,C,D,99,1,3,Betriebszustand der Marktlokation
0510,00152,CCI,M,M,1,1,3,Betriebszustand der Marktlokation
0500,,SG10,C,D,99,1,3,Abwicklungsmodell
0510,00153,CCI,M,M,1,1,3,Abwicklungsmodell
0410,,SG8,C,D,99999,1,2,Daten der Marktlokation der beteiligten Marktrolle
0420,00154,SEQ,M,M,1,1,2,Daten der Marktlokation der beteiligten Marktrolle
0430,00155,RFF,C,R,9,1,3,Referenz auf die ID der Marktlokation
0450,,SG9,C,D,99,1,3,"Arbeit / Leistung für tagesparameterabhängige
Marktlokation"
0460,00156,QTY,M,M,1,1,3,"Arbeit / Leistung für tagesparameterabhängige
Marktlokation"
0450,,SG9,C,D,99,1,3,Veranschlagte Jahresmenge gesamt
0460,00157,QTY,M,M,1,1,3,Veranschlagte Jahresmenge gesamt
0450,,SG9,C,D,99,1,3,Tatsächlich bilanzierte Energiemenge
0460,00158,QTY,M,M,1,1,3,Tatsächlich bilanzierte Energiemenge
0500,,SG10,C,D,99,1,3,Regelzone
0510,00159,CCI,M,M,1,1,3,Regelzone
0500,,SG10,C,D,99,1,3,Bilanzkreis
0510,00160,CCI,M,M,1,1,3,Bilanzkreis
0500,,SG10,C,D,99,1,3,Bilanzierungsgebiet
0510,00161,CCI,M,M,1,1,3,Bilanzierungsgebiet
0500,,SG10,C,D,99,2,3,Zeitreihentyp
0510,00162,CCI,M,M,1,1,3,Zeitreihentyp
0520,00163,CAV,C,R,99,1,4,Zeitreihentyp
0500,,SG10,C,D,99,1,3,Spannungsebene der Marktlokation
0510,00164,CCI,M,M,1,1,3,Spannungsebene der Marktlokation
0520,00165,CAV,C,R,99,1,4,Spannungsebene der Marktlokation
0520,00166,CAV,C,D,99,1,4,Umspannung der Marktlokation
0500,,SG10,C,D,99,1,3,Aggregationsverantwortung in MaBiS
0510,00167,CCI,M,M,1,1,3,Aggregationsverantwortung in MaBiS
0500,,SG10,C,D,99,1,3,Prognosegrundlage der Marktlokation
0510,00168,CCI,M,M,1,1,3,Prognosegrundlage der Marktlokation
0520,00169,CAV,C,D,99,2,4,Details der Prognosegrundlage
0410,,SG8,C,D,99999,99999,2,Netznutzungsabrechnungsdaten der Marktlokation
0420,00170,SEQ,M,M,1,1,2,Netznutzungsabrechnungsdaten der Marktlokation
0440,00171,PIA,C,D,9,1,3,Gruppenartikel-ID / Artikel-ID
0450,,SG9,C,D,99,1,3,"Anzahl in der NNA abzurechenden Positionen der
Gruppenartikel-ID / Artikel-ID"
0460,00172,QTY,M,M,1,1,3,"Anzahl in der NNA abzurechenden Positionen der
Gruppenartikel-ID / Artikel-ID"
0450,,SG9,C,R,99,1,3,Gemeinderabatt
0460,00173,QTY,M,M,1,1,3,Gemeinderabatt
0450,,SG9,C,R,99,1,3,Zuschlag oder Abschlag
0460,00174,QTY,M,M,1,1,3,Zuschlag oder Abschlag
0450,,SG9,C,D,99,1,3,Daten der Singulär genutzten Betriebsmittel
0460,00175,QTY,M,M,1,1,3,Menge der Singulär genutzten Betriebsmittel
0500,,SG10,C,D,99,1,3,Preisangabe für Singulär genutzte Betriebsmittel
0510,00176,CCI,M,M,1,1,3,Preisangabe für Singulär genutzte Betriebsmittel
0500,,SG10,C,D,99,1,3,Zugeordnete Zählzeitdefinition
0510,00177,CCI,M,M,1,1,3,Zugeordnete Zählzeitdefinition
0500,,SG10,C,D,99,99,3,Zugeordnetes Zählzeitregister 
0510,00178,CCI,M,M,1,1,3,Zugeordnetes Zählzeitregister 
0410,,SG8,C,D,99999,99999,2,"Messstellenbetriebsabrechnungsdaten der
Marktlokation"
0420,00179,SEQ,M,M,1,1,2,Messstellenbetriebsabrechnungsdaten der Marktlokation
0440,00180,PIA,C,R,9,1,3,Gruppenartikel-ID / Artikel-ID
0450,,SG9,C,D,99,1,3,"Anzahl in der Messstellenbetriebsabrechnung
abzurechenden Positionen der Gruppenartikel-ID /
Artikel-ID"
0460,00181,QTY,M,M,1,1,3,"Anzahl in der Messstellenbetriebsabrechnung
abzurechenden Positionen der Gruppenartikel-ID /
Artikel-ID"
0450,,SG9,C,D,99,1,3,Abschlag
0460,00182,QTY,M,M,1,1,3,Abschlag
0410,,SG8,C,D,99999,1,2,Weitere Abrechnungsdaten der Marktlokation
0420,00183,SEQ,M,M,1,1,2,Weitere Abrechnungsdaten der Marktlokation
0440,00184,PIA,C,D,9,1,3,Artikel-ID
0500,,SG10,C,D,99,1,3,Abrechnung Blindarbeit
0510,00185,CCI,M,M,1,1,3,Abrechnung Blindarbeit
0520,00186,CAV,C,D,99,1,4,Zahler der Blindarbeit
0500,,SG10,C,D,99,1,3,Zahlung der Blindarbeit durch Lieferanten
0510,00187,CCI,M,M,1,1,3,Zahlung der Blindarbeit durch Lieferanten
0410,,SG8,C,D,99999,99999,2,Erforderliches Messprodukt der Marktlokation
0420,00188,SEQ,M,M,1,1,2,Erforderliches Messprodukt der Marktlokation
0430,00189,RFF,C,R,9,1,3,Referenz auf die ID der Marktlokation
0440,00190,PIA,C,R,9,1,3,Erforderliches Messprodukt der Marktlokation
0500,,SG10,C,D,99,1,3,Zugeordnete Zählzeitdefinition
0510,00191,CCI,M,M,1,1,3,Zugeordnete Zählzeitdefinition
0500,,SG10,C,R,99,1,3,Messprodukt für Netzbetreiber relevant
0510,00192,CCI,M,M,1,1,3,Messprodukt für Netzbetreiber relevant
0520,00193,CAV,C,R,99,2,4,Verwendungszweck des Wertes
0500,,SG10,C,R,99,1,3,Messprodukt für Lieferant relevant
0510,00194,CCI,M,M,1,1,3,Messprodukt für Lieferant relevant
0520,00195,CAV,C,R,99,3,4,Verwendungszweck des Wertes
0500,,SG10,C,D,99,1,3,Messprodukt für Übertragungsnetzbetreiber relevant
0510,00196,CCI,M,M,1,1,3,Messprodukt für Übertragungsnetzbetreiber relevant
0520,00197,CAV,C,R,99,2,4,Verwendungszweck des Wertes
0410,,SG8,C,D,99999,99999,2,OBIS-Daten der Marktlokation
0420,00198,SEQ,M,M,1,1,2,OBIS-Daten der Marktlokation
0430,00199,RFF,C,D,9,1,3,Referenz auf die ID der Marktlokation
0440,00200,PIA,C,R,9,1,3,OBIS-Kennzahl der Marktlokation
0500,,SG10,C,D,99,1,3,Wertegranularität
0510,00201,CCI,M,M,1,1,3,Wertegranularität
0520,00202,CAV,C,R,99,1,4,Wertegranularität
0500,,SG10,C,D,99,1,3,Zugeordnete Zählzeitdefinition
0510,00203,CCI,M,M,1,1,3,Zugeordnete Zählzeitdefinition
0500,,SG10,C,D,99,1,3,Zugeordnetes Zählzeitregister 
0510,00204,CCI,M,M,1,1,3,Zugeordnetes Zählzeitregister 
0500,,SG10,C,D,99,1,3,OBIS Daten für Netzbetreiber relevant
0510,00205,CCI,M,M,1,1,3,OBIS Daten für Netzbetreiber relevant
0520,00206,CAV,C,R,99,2,4,Verwendungszweck der Werte
0500,,SG10,C,D,99,1,3,OBIS Daten für Lieferant relevant
0510,00207,CCI,M,M,1,1,3,OBIS Daten für Lieferant relevant
0520,00208,CAV,C,R,99,3,4,Verwendungszweck der Werte
0500,,SG10,C,D,99,1,3,OBIS Daten für Übertragungsnetzbetreiber relevant
0510,00209,CCI,M,M,1,1,3,OBIS Daten für Übertragungsnetzbetreiber relevant
0520,00210,CAV,C,R,99,2,4,Verwendungszweck der Werte
0410,,SG8,C,D,99999,99999,2,Produkt-Daten der Marktlokation
0420,00211,SEQ,M,M,1,1,2,Produkt-Daten der Marktlokation
0430,00212,RFF,C,R,9,1,3,Referenz auf die ID der Marktlokation
0440,00213,PIA,C,R,9,1,3,Produkt-Daten der Marktlokation
0500,,SG10,C,R,99,1,3,Zugeordnete Definition
0510,00214,CCI,M,M,1,1,3,Zugeordnete Definition
0500,,SG10,C,R,99,2,3,Produkt-Daten für Marktrolle relevant
0510,00215,CCI,M,M,1,1,3,Produkt-Daten für Marktrolle relevant
0410,,SG8,C,D,99999,99999,2,"Verbrauchsart und Nutzung der OBIS-Kennzahl der
Marktlokation"
0420,00216,SEQ,M,M,1,1,2,"Verbrauchsart und Nutzung der OBIS-Kennzahl der
Marktlokation"
0430,00217,RFF,C,R,9,9,3,Referenz auf die OBIS-Kennzahl der Marktlokation
0500,,SG10,C,R,99,1,3,Verbrauchsart und Nutzung der OBIS-Kennzahl
0510,00218,CCI,M,M,1,1,3,"Verbrauchsart und Nutzung an der OBIS-Kennzahl der
Marktlokation"
0520,00219,CAV,C,R,99,5,4,Verbrauchsart
0520,00220,CAV,C,R,99,1,4,Unterbrechbarkeit
0520,00221,CAV,C,D,99,1,4,Wärmenutzung
0520,00222,CAV,C,D,99,1,4,Art der E-Mobilität
0410,,SG8,C,D,99999,99999,2,OBIS-Daten der Marktlokation der beteiligten Marktrolle
0420,00223,SEQ,M,M,1,1,2,OBIS-Daten der Marktlokation der beteiligten Marktrolle
0440,00224,PIA,C,R,9,1,3,OBIS-Kennzahl der Marktlokation
0500,,SG10,C,D,99,1,3,Verwendungszweck der Werte
0510,00225,CCI,M,M,1,1,3,Verwendungszweck der Werte
0520,00226,CAV,C,R,99,1,4,Verwendungszweck der Werte
0410,,SG8,C,D,99999,1,2,Produkt-Daten der Marktlokation des NB
0420,00227,SEQ,M,M,1,1,2,Produkt-Daten der Marktlokation des NB
0440,00228,PIA,C,D,9,1,3,Produktidentifikation der Marktlokation
0410,,SG8,C,D,99999,99999,2,Konzessionsabgabedaten
0420,00229,SEQ,M,M,1,1,2,Konzessionsabgabedaten
0430,00230,RFF,C,D,9,1,3,Referenz auf die OBIS-Kennzahl der Marktlokation
0500,,SG10,C,D,99,1,3,Konzessionsabgabe
0510,00231,CCI,M,M,1,1,3,Zuordnung Konzessionsabgabe
0520,00232,CAV,C,R,99,1,4,Konzessionsabgabe
0410,,SG8,C,D,99999,99999,2,Steuer-/Abgabeninformation
0420,00233,SEQ,M,M,1,1,2,Steuer-/Abgabeninformation
0430,00234,RFF,C,D,9,1,3,Referenz auf die OBIS-Kennzahl der Marktlokation
0500,,SG10,C,D,99,1,3,Steuer-/Abgabeninformation
0510,00235,CCI,M,M,1,1,3,Steuern-/Abgabenbefreiung
0410,,SG8,C,D,99999,1,2,Gemeinderabatt
0420,00236,SEQ,M,M,1,1,2,Gemeinderabatt
0450,,SG9,C,M,99,1,3,Gemeinderabatt
0460,00237,QTY,M,M,1,1,3,Gemeinderabatt
0410,,SG8,C,D,99999,99999,2,Daten der Tranche
0420,00238,SEQ,M,M,1,1,2,Daten der Tranche
0430,00239,RFF,C,D,9,1,3,Referenz auf die ID der Tranche
0430,00240,RFF,C,D,9,1,3,Referenz auf die Marktlokation der Tranche 
0450,,SG9,C,D,99,1,3,Tatsächlich bilanzierte Energiemenge
0460,00241,QTY,M,M,1,1,3,Tatsächlich bilanzierte Energiemenge
0450,,SG9,C,D,99,1,3,Tranchengröße
0460,00242,QTY,M,M,1,1,3,"Prozentualer Anteil der Tranche an der erzeugenden
Marktlokation"
0500,,SG10,C,D,99,1,3,Zugeordnete Marktpartner
0510,00243,CCI,M,M,1,1,3,Zugeordnete Marktpartner
0520,00244,CAV,C,R,99,1,4,Lieferant
0500,,SG10,C,D,99,1,3,Bilanzkreis
0510,00245,CCI,M,M,1,1,3,Bilanzkreis
0500,,SG10,C,D,99,1,3,Empfänger der Vergütung zur Einspeisung
0510,00246,CCI,M,M,1,1,3,Empfänger der Vergütung zur Einspeisung
0520,00247,CAV,C,R,99,1,4,Empfänger der Vergütung zur Einspeisung
0500,,SG10,C,D,99,1,3,Basis zur Bildung der Tranchengröße
0510,00248,CCI,M,M,1,1,3,Basis zur Bildung der Tranchengröße
0410,,SG8,C,D,99999,99999,2,Daten der Tranche der beteiligten Marktrolle
