zaehler,nr,bezeichnung,standard_status,bdew_status,standard_maximale_wiederholungen,bdew_maximale_wiederholungen,ebene,inhalt
0620,00080,RFF,C,R,999,1,3,Referenzangaben
0620,00081,RFF,C,D,999,1,3,Gegenvorschlag
0730,,SG17,C,D,9,1,3,"Ansprechpartner zum Gegenvorschlag bzw. zur
Korrekturanforderung"
0740,00082,NAD,M,M,1,1,3,"Ansprechpartner zum Gegenvorschlag bzw. zur
Korrekturanforderung"
0750,,SG18,C,R,9,1,4,Ansprechpartner
0760,00083,CTA,M,M,1,1,4,Ansprechpartner
0770,00084,COM,C,R,9,4,5,Kommunikationsverbindung
1040,,SG25,C,D,9999,1,3,Sendungspositionseinzelheiten
1050,00085,GID,M,M,1,1,3,Sendungspositionseinzelheiten
1090,00086,FTX,C,R,9,1,4,Freier Text
0600,,SG15,M,D,99,1,2,Status des Gegenvorschlags der Ausfallarbeit
0610,00087,STS,M,M,1,1,2,Status des Gegenvorschlags der Ausfallarbeit
0620,00088,RFF,C,R,999,1,3,Prüfidentifikator
0620,00089,RFF,C,R,999,1,3,Referenzangaben
0730,,SG17,C,D,9,1,3,"Ansprechpartner, der den Gegenvorschlag ablehnt"
0740,00090,NAD,M,M,1,1,3,"Ansprechpartner, der den Gegenvorschlag ablehnt"
0750,,SG18,C,R,9,1,4,Ansprechpartner
0760,00091,CTA,M,M,1,1,4,Ansprechpartner
0770,00092,COM,C,R,9,4,5,Kommunikationsverbindung
1040,,SG25,C,D,9999,1,3,Sendungspositionseinzelheiten
1050,00093,GID,M,M,1,1,3,Sendungspositionseinzelheiten
1090,00094,FTX,C,R,9,1,4,Freier Text
0600,,SG15,M,D,99,1,2,Status des Gegenvorschlags des Fahrplananteils
0610,00095,STS,M,M,1,1,2,Status des Gegenvorschlags des Fahrplananteils
0620,00096,RFF,C,R,999,1,3,Prüfidentifikator
0620,00097,RFF,C,R,999,1,3,Referenzangaben
0730,,SG17,C,D,9,1,3,"Ansprechpartner, der den Gegenvorschlag ablehnt"
0740,00098,NAD,M,M,1,1,3,"Ansprechpartner, der den Gegenvorschlag ablehnt"
0750,,SG18,C,R,9,1,4,Ansprechpartner
0760,00099,CTA,M,M,1,1,4,Ansprechpartner
0770,00100,COM,C,R,9,4,5,Kommunikationsverbindung
1040,,SG25,C,D,9999,1,3,Sendungspositionseinzelheiten
1050,00101,GID,M,M,1,1,3,Sendungspositionseinzelheiten
1090,00102,FTX,C,R,9,1,4,Freier Text
0600,,SG15,M,D,99,1,2,Auftragstatus Sperren
0610,00103,STS,M,M,1,1,2,Auftragstatus Sperren
0620,00104,RFF,C,R,999,1,3,Prüfidentifikator
0630,00105,DTM,C,D,9,1,3,Datum/Uhrzeit/Zeitspanne
1040,,SG25,C,D,9999,1,3,Sendungspositionseinzelheiten
1050,00106,GID,M,M,1,1,3,Sendungspositionseinzelheiten
1090,00107,FTX,C,R,9,1,4,Freier Text
0600,,SG15,M,D,99,1,2,Auftragstatus Entsperren
0610,00108,STS,M,M,1,1,2,Auftragstatus Entsperren
0620,00109,RFF,C,R,999,1,3,Prüfidentifikator
0630,00110,DTM,C,D,9,1,3,Datum/Uhrzeit/Zeitspanne
1040,,SG25,C,D,9999,1,3,Sendungspositionseinzelheiten
1050,00111,GID,M,M,1,1,3,Sendungspositionseinzelheiten
1090,00112,FTX,C,R,9,1,4,Freier Text
0600,,SG15,M,D,99,1,2,Information über Entsperrauftrag
0610,00113,STS,M,M,1,1,2,Information über Entsperrauftrag
0620,00114,RFF,C,R,999,1,3,Prüfidentifikator
0630,00115,DTM,C,D,9,1,3,Datum/Uhrzeit/Zeitspanne
0600,,SG15,M,D,99,1,2,Grund der Privilegierung nach EnFG
0610,00116,STS,M,M,1,1,2,Grund der Privilegierung nach EnFG
0620,00117,RFF,C,R,999,1,3,Prüfidentifikator
0630,00118,DTM,C,R,9,1,3,Datum/Uhrzeit/Zeitspanne
0660,,SG16,C,R,99,1,3,Privilegierte Energiemenge
0670,00119,EFI,M,M,1,1,3,Privilegierte Energiemenge
0710,00120,DTM,C,R,9,1,4,Beginn des Zeitraums
0710,00121,DTM,C,R,9,1,4,Ende des Zeitraums
0720,00122,QTY,C,R,9,1,4,Menge
0730,,SG17,C,R,9,1,3,Letztverbraucher
0740,00123,NAD,M,M,1,1,3,Name und Anschrift
1040,,SG25,C,D,9999,1,3,Sendungspositionseinzelheiten
1050,00124,GID,M,M,1,1,3,Sendungspositionseinzelheiten
1090,00125,FTX,C,R,9,1,4,Freier Text
0600,,SG15,M,D,99,1,2,Bearbeitungsstatus
0610,00126,STS,M,M,1,1,2,Bearbeitungsstatus
0620,00127,RFF,C,R,999,1,3,Prüfidentifikator
0620,00128,RFF,C,R,999,1,3,Referenzangaben
1040,,SG25,C,D,9999,1,3,Sendungspositionseinzelheiten
1050,00129,GID,M,M,1,1,3,Sendungspositionseinzelheiten
1090,00130,FTX,C,R,9,1,4,Freier Text
1250,00131,UNT,M,M,1,1,0,Nachrichten-Endesegment
