zaehler,nr,bezeichnung,standard_status,bdew_status,standard_maximale_wiederholungen,bdew_maximale_wiederholungen,ebene,inhalt
1290,00067,CCI,M,M,1,1,2,Zugeordnete Zählzeitdefinition
1280,,SG30,C,D,999,1,2,Messprodukt für Netzbetreiber relevant
1290,00068,CCI,M,M,1,1,2,Messprodukt für Netzbetreiber relevant
1300,00069,CAV,C,R,10,4,3,Verwendungszweck der Werte
1280,,SG30,C,D,999,1,2,Messprodukt für Lieferant relevant
1290,00070,CCI,M,M,1,1,2,Messprodukt für Lieferant relevant
1300,00071,CAV,C,R,10,4,3,Verwendungszweck der Werte
1280,,SG30,C,D,999,1,2,Messprodukt für Übertragungsnetzbetreiber relevant
1290,00072,CCI,M,M,1,1,2,Messprodukt für Übertragungsnetzbetreiber relevant
1300,00073,CAV,C,R,10,4,3,Verwendungszweck der Werte
1100,,SG29,C,D,200000,200000,1,Erforderliches Messprodukt der Tranche
1110,00074,LIN,M,M,1,1,1,Erforderliches Messprodukt der Tranche
1120,00075,PIA,C,R,25,1,2,Erforderliches Messprodukt der Tranche
1280,,SG30,C,D,999,1,2,Messprodukt für Netzbetreiber relevant
1290,00076,CCI,M,M,1,1,2,Messprodukt für Netzbetreiber relevant
1300,00077,CAV,C,R,10,4,3,Verwendungszweck der Werte
1280,,SG30,C,D,999,1,2,Messprodukt für Lieferant relevant
1290,00078,CCI,M,M,1,1,2,Messprodukt für Lieferant relevant
1300,00079,CAV,C,R,10,4,3,Verwendungszweck der Werte
1280,,SG30,C,D,999,1,2,Messprodukt für Übertragungsnetzbetreiber relevant
1290,00080,CCI,M,M,1,1,2,Messprodukt für Übertragungsnetzbetreiber relevant
1300,00081,CAV,C,R,10,4,3,Verwendungszweck der Werte
1450,,SG34,C,D,9999,1,2,Referenz auf ID der Tranche
1460,00082,RFF,M,M,1,1,2,Referenz auf ID der Tranche
1100,,SG29,C,D,200000,200000,1,Erforderliches Messprodukt der Messlokation
1110,00083,LIN,M,M,1,1,1,Erforderliches Messprodukt der Messlokation
1120,00084,PIA,C,R,25,1,2,Erforderliches Messprodukt der Messlokation
1280,,SG30,C,D,999,1,2,Weitere Beschreibung erforderliches Messprodukt
1290,00085,CCI,M,M,1,1,2,Weitere Beschreibung erforderliches Messprodukt
1300,00086,CAV,C,R,10,1,3,Notwendigkeit einer zweiten Messung
1300,00087,CAV,C,R,10,1,3,"Werteübermittlung an den NB aufgrund weiterem
Verwendungszweck"
1280,,SG30,C,D,999,1,2,Zugeordnete Zählzeitdefinition
1290,00088,CCI,M,M,1,1,2,Zugeordnete Zählzeitdefinition
1450,,SG34,C,D,9999,1,2,Referenz auf ID der Messlokation
1460,00089,RFF,M,M,1,1,2,Referenz auf ID der Messlokation
1100,,SG29,C,D,200000,1,1,Erforderliches Messprodukt der Netzlokation
1110,00090,LIN,M,M,1,1,1,Erforderliches Messprodukt der Netzlokation
1120,00091,PIA,C,R,25,1,2,Erforderliches Messprodukt der Netzlokation
1280,,SG30,C,D,999,1,2,Messprodukt für Netzbetreiber relevant
1290,00092,CCI,M,M,1,1,2,Messprodukt für Netzbetreiber relevant
1300,00093,CAV,C,R,10,1,3,Verwendungszweck der Werte
1280,,SG30,C,D,999,1,2,Messprodukt für Lieferant relevant
1290,00094,CCI,M,M,1,1,2,Messprodukt für Lieferant relevant
1300,00095,CAV,C,R,10,1,3,Verwendungszweck der Werte
1100,,SG29,C,D,200000,1,1,Erforderliches Produkt Schaltzeitdefinitionen
1110,00096,LIN,M,M,1,1,1,Erforderliches Produkt Schaltzeitdefinitionen
1120,00097,PIA,C,R,25,1,2,Erforderliches Produkt Schaltzeitdefinitionen
1270,00098,FTX,C,D,99,1,2,Beschreibung der Reklamation der Konfiguration
1280,,SG30,C,R,999,1,2,Zugeordnete Schaltzeitdefinition
1290,00099,CCI,M,M,1,1,2,Zugeordnete Schaltzeitdefinition
1100,,SG29,C,D,200000,1,1,Erforderliches Produkt Leistungskurvendefinitionen
1110,00100,LIN,M,M,1,1,1,Erforderliches Produkt Leistungskurvendefinitionen
1120,00101,PIA,C,R,25,1,2,Erforderliches Produkt Leistungskurvendefinitionen
1270,00102,FTX,C,D,99,1,2,Beschreibung der Reklamation der Konfiguration
1280,,SG30,C,R,999,1,2,Zugeordnete Leistungskurvendefinition
1290,00103,CCI,M,M,1,1,2,Zugeordnete Leistungskurvendefinition
1100,,SG29,C,D,200000,1,1,Erforderliches Produkt Ad-hoc-Steuerkanal
1110,00104,LIN,M,M,1,1,1,Erforderliches Produkt Ad-hoc-Steuerkanal
1120,00105,PIA,C,R,25,1,2,Erforderliches Produkt Ad-hoc-Steuerkanal
1270,00106,FTX,C,R,99,1,2,Zieladresse URI
1270,00107,FTX,C,R,99,1,2,Zertifikatsaussteller (Issuer)
1270,00108,FTX,C,R,99,1,2,Zertifikatsnutzer (Subject)
1270,00109,FTX,C,D,99,1,2,Beschreibung der Reklamation der Konfiguration
1100,,SG29,C,D,200000,1,1,"Erforderliches Messprodukt für Werte nach Typ 2 aus
Backend"
1110,00110,LIN,M,M,1,1,1,"Erforderliches Messprodukt für Werte nach Typ 2 aus
Backend"
1120,00111,PIA,C,R,25,1,2,"Erforderliches Messprodukt für Werte nach Typ 2 aus
Backend"
1270,00112,FTX,C,D,99,1,2,Beschreibung der Reklamation der Konfiguration
1100,,SG29,C,D,200000,1,1,"Erforderliches Produkt Konfigurationserlaubnis für
Werte nach Typ 2 aus SMGW"
1110,00113,LIN,M,M,1,1,1,"Erforderliches Produkt Konfigurationserlaubnis für Werte
nach Typ 2 aus SMGW"
1120,00114,PIA,C,R,25,1,2,"Erforderliches Produkt Konfigurationserlaubnis für Werte
nach Typ 2 aus SMGW"
1270,00115,FTX,C,R,99,1,2,Zieladresse URI
1270,00116,FTX,C,R,99,1,2,Zertifikatsaussteller (Issuer)
1270,00117,FTX,C,R,99,1,2,Zertifikatsnutzer (Subject)
1270,00118,FTX,C,D,99,1,2,Beschreibung der Reklamation der Konfiguration
1280,,SG30,C,R,999,1,2,Änderungsmöglichkeit der Konfiguration im SMGW
1290,00119,CCI,M,M,1,1,2,Änderungsmöglichkeit der Konfiguration im SMGW
1280,,SG30,C,D,999,999,2,Schwellwerte
1290,00120,CCI,M,M,1,1,2,Schwellwerte
1100,,SG29,C,D,200000,1,1,Erforderliches Modul der Netzentgelte
1110,00121,LIN,M,M,1,1,1,Erforderliches Modul der Netzentgelte
1280,,SG30,C,R,999,2,2,Erforderliches Modul der Netzentgelte
1290,00122,CCI,M,M,1,1,2,Erforderliches Modul der Netzentgelte
2490,00123,UNS,M,M,1,1,0,Abschnitts-Kontrollsegment
2500,00124,MOA,C,D,99,1,1,Summenbetrag (netto)
2560,00125,UNT,M,M,1,1,0,Nachrichten-Endesegment
